area,Latitude,Longitude,Year,Outbreak,Source,File Name,Study
"newfoundland and nova scotia, canada",48.95317,-57.947388,2003,1,pheromone traps,Elucidating_pheromone_and_host_volatile_components_attractive_to_the_spruce_beetle_Dendroctonus_rufi.pdf,
"newfoundland and nova scotia, canada",48.95317,-57.947388,2004,1,pheromone traps,Elucidating_pheromone_and_host_volatile_components_attractive_to_the_spruce_beetle_Dendroctonus_rufi.pdf,
"newfoundland and nova scotia, canada",48.95317,-57.947388,2005,1,pheromone traps,Elucidating_pheromone_and_host_volatile_components_attractive_to_the_spruce_beetle_Dendroctonus_rufi.pdf,
"newfoundland and nova scotia, canada",48.95317,-57.947388,2006,1,pheromone traps,Elucidating_pheromone_and_host_volatile_components_attractive_to_the_spruce_beetle_Dendroctonus_rufi.pdf,
"newfoundland and nova scotia, canada",48.95317,-57.947388,2007,1,pheromone traps,Elucidating_pheromone_and_host_volatile_components_attractive_to_the_spruce_beetle_Dendroctonus_rufi.pdf,
"newfoundland and nova scotia, canada",48.95317,-57.947388,2008,1,pheromone traps,Elucidating_pheromone_and_host_volatile_components_attractive_to_the_spruce_beetle_Dendroctonus_rufi.pdf,
"newfoundland and nova scotia, canada",48.95317,-57.947388,2009,1,pheromone traps,Elucidating_pheromone_and_host_volatile_components_attractive_to_the_spruce_beetle_Dendroctonus_rufi.pdf,
"newfoundland and nova scotia, canada",48.95317,-57.947388,2010,1,pheromone traps,Elucidating_pheromone_and_host_volatile_components_attractive_to_the_spruce_beetle_Dendroctonus_rufi.pdf,
"newfoundland and nova scotia, canada",48.95317,-57.947388,2011,1,pheromone traps,Elucidating_pheromone_and_host_volatile_components_attractive_to_the_spruce_beetle_Dendroctonus_rufi.pdf,
"newfoundland and nova scotia, canada",48.95317,-57.947388,2012,1,pheromone traps,Elucidating_pheromone_and_host_volatile_components_attractive_to_the_spruce_beetle_Dendroctonus_rufi.pdf,
"newfoundland and nova scotia, canada",48.95317,-57.947388,2013,1,pheromone traps,Elucidating_pheromone_and_host_volatile_components_attractive_to_the_spruce_beetle_Dendroctonus_rufi.pdf,
armagh,46.744566,-70.587158,1985,1,No identified sources,Fecundity_and_recruitment_of_eggs_during_outbreaks_of_the_spruce_budworm.pdf,
"black sturgeon lake, ontario, canada",54.0245941,-89.1618188,1983,1,No identified sources,Fecundity_and_recruitment_of_eggs_during_outbreaks_of_the_spruce_budworm.pdf,
"black sturgeon lake, ontario, canada",54.0245941,-89.1618188,1984,1,No identified sources,Fecundity_and_recruitment_of_eggs_during_outbreaks_of_the_spruce_budworm.pdf,
"black sturgeon lake, ontario, canada",54.0245941,-89.1618188,1985,1,No identified sources,Fecundity_and_recruitment_of_eggs_during_outbreaks_of_the_spruce_budworm.pdf,
"black sturgeon lake, ontario, canada",54.0245941,-89.1618188,1986,1,No identified sources,Fecundity_and_recruitment_of_eggs_during_outbreaks_of_the_spruce_budworm.pdf,
"black sturgeon lake, ontario, canada",54.0245941,-89.1618188,1987,1,No identified sources,Fecundity_and_recruitment_of_eggs_during_outbreaks_of_the_spruce_budworm.pdf,
"black sturgeon lake, ontario, canada",54.0245941,-89.1618188,1988,1,No identified sources,Fecundity_and_recruitment_of_eggs_during_outbreaks_of_the_spruce_budworm.pdf,
"black sturgeon lake, ontario, canada",54.0245941,-89.1618188,1989,1,No identified sources,Fecundity_and_recruitment_of_eggs_during_outbreaks_of_the_spruce_budworm.pdf,
"black sturgeon lake, ontario, canada",54.0245941,-89.1618188,1990,1,No identified sources,Fecundity_and_recruitment_of_eggs_during_outbreaks_of_the_spruce_budworm.pdf,
"black sturgeon lake, ontario, canada",54.0245941,-89.1618188,1991,1,No identified sources,Fecundity_and_recruitment_of_eggs_during_outbreaks_of_the_spruce_budworm.pdf,
"black sturgeon lake, ontario, canada",54.0245941,-89.1618188,1992,1,No identified sources,Fecundity_and_recruitment_of_eggs_during_outbreaks_of_the_spruce_budworm.pdf,
"black sturgeon lake, ontario, canada",54.0245941,-89.1618188,1993,1,No identified sources,Fecundity_and_recruitment_of_eggs_during_outbreaks_of_the_spruce_budworm.pdf,
"black sturgeon lake, ontario, canada",54.0245941,-89.1618188,1994,1,No identified sources,Fecundity_and_recruitment_of_eggs_during_outbreaks_of_the_spruce_budworm.pdf,
"black sturgeon lake, ontario, canada",54.0245941,-89.1618188,1995,1,No identified sources,Fecundity_and_recruitment_of_eggs_during_outbreaks_of_the_spruce_budworm.pdf,
"black sturgeon lake, ontario, canada",54.0245941,-89.1618188,1996,1,No identified sources,Fecundity_and_recruitment_of_eggs_during_outbreaks_of_the_spruce_budworm.pdf,
"black sturgeon lake, ontario, canada",54.0245941,-89.1618188,1997,1,No identified sources,Fecundity_and_recruitment_of_eggs_during_outbreaks_of_the_spruce_budworm.pdf,
gargantua,47.9929283,-84.7740199,1982,1,No identified sources,Fecundity_and_recruitment_of_eggs_during_outbreaks_of_the_spruce_budworm.pdf,
gargantua,47.9929283,-84.7740199,1983,1,No identified sources,Fecundity_and_recruitment_of_eggs_during_outbreaks_of_the_spruce_budworm.pdf,
épaule,48.477473,-81.330414,1985,1,No identified sources,Fecundity_and_recruitment_of_eggs_during_outbreaks_of_the_spruce_budworm.pdf,
neighboring low elevation regions of alberta,53.5462055,-113.491241,2009,1,No identified sources,Identification_and_ecological_characterisation_of_Choristoneura_occidentalis_Lepidoptera_Tortricidae.pdf,
"porcupine hills region, southwestern alberta, canada",49.4896314,-113.9471472,2005,1,No identified sources,Identification_and_ecological_characterisation_of_Choristoneura_occidentalis_Lepidoptera_Tortricidae.pdf,
"porcupine hills region, southwestern alberta, canada",49.4896314,-113.9471472,2006,1,No identified sources,Identification_and_ecological_characterisation_of_Choristoneura_occidentalis_Lepidoptera_Tortricidae.pdf,
"porcupine hills region, southwestern alberta, canada",49.4896314,-113.9471472,2007,1,No identified sources,Identification_and_ecological_characterisation_of_Choristoneura_occidentalis_Lepidoptera_Tortricidae.pdf,
"porcupine hills region, southwestern alberta, canada",49.4896314,-113.9471472,2008,1,No identified sources,Identification_and_ecological_characterisation_of_Choristoneura_occidentalis_Lepidoptera_Tortricidae.pdf,
"southwestern alberta, canada",49.4896314,-113.9471472,2005,1,No identified sources,Identification_and_ecological_characterisation_of_Choristoneura_occidentalis_Lepidoptera_Tortricidae.pdf,
"southwestern alberta, canada",49.4896314,-113.9471472,2006,1,No identified sources,Identification_and_ecological_characterisation_of_Choristoneura_occidentalis_Lepidoptera_Tortricidae.pdf,
"southwestern alberta, canada",49.4896314,-113.9471472,2007,1,No identified sources,Identification_and_ecological_characterisation_of_Choristoneura_occidentalis_Lepidoptera_Tortricidae.pdf,
"southwestern alberta, canada",49.4896314,-113.9471472,2007,1,No identified sources,Identification_and_ecological_characterisation_of_Choristoneura_occidentalis_Lepidoptera_Tortricidae.pdf,
"southwestern alberta, canada",49.4896314,-113.9471472,2008,1,No identified sources,Identification_and_ecological_characterisation_of_Choristoneura_occidentalis_Lepidoptera_Tortricidae.pdf,
"southwestern alberta, canada",49.4896314,-113.9471472,2008,1,No identified sources,Identification_and_ecological_characterisation_of_Choristoneura_occidentalis_Lepidoptera_Tortricidae.pdf,
"southwestern alberta, canada",49.4896314,-113.9471472,2009,1,No identified sources,Identification_and_ecological_characterisation_of_Choristoneura_occidentalis_Lepidoptera_Tortricidae.pdf,
"southwestern alberta, canada",49.4896314,-113.9471472,2010,1,No identified sources,Identification_and_ecological_characterisation_of_Choristoneura_occidentalis_Lepidoptera_Tortricidae.pdf,
"eastern canada, quebec and new brunswick",46.8137431,-71.2084061,1975,1,dendrochronological samples from tree cores | aerial defoliation survey,Impacts_of_insect_outbreaks_on_tree_mortality_productivity_and_stand_development.pdf,
"eastern canada, quebec and new brunswick",46.8137431,-71.2084061,1976,1,dendrochronological samples from tree cores | aerial defoliation survey,Impacts_of_insect_outbreaks_on_tree_mortality_productivity_and_stand_development.pdf,
"eastern canada, quebec and new brunswick",46.8137431,-71.2084061,1977,1,dendrochronological samples from tree cores | aerial defoliation survey,Impacts_of_insect_outbreaks_on_tree_mortality_productivity_and_stand_development.pdf,
"eastern canada, quebec and new brunswick",46.8137431,-71.2084061,1978,1,dendrochronological samples from tree cores | aerial defoliation survey,Impacts_of_insect_outbreaks_on_tree_mortality_productivity_and_stand_development.pdf,
"eastern canada, quebec and new brunswick",46.8137431,-71.2084061,1979,1,dendrochronological samples from tree cores | aerial defoliation survey,Impacts_of_insect_outbreaks_on_tree_mortality_productivity_and_stand_development.pdf,
"eastern canada, quebec and new brunswick",46.8137431,-71.2084061,1980,1,dendrochronological samples from tree cores | aerial defoliation survey,Impacts_of_insect_outbreaks_on_tree_mortality_productivity_and_stand_development.pdf,
