area,Latitude,Longitude,Year,Outbreak,Source,File Name,Study
"quebec, eastern canada",48.1023356,-77.7875715,2006,1,No identified sources,s10530-010-9918-1.pdf,
site 3,56.7291997,-111.3885221,1986,1,No identified sources,s10530-010-9918-1.pdf,
site 4,56.7291997,-111.3885221,1986,1,No identified sources,s10530-010-9918-1.pdf,
"acadian forest region of new brunswick, canada",45.9348018,-66.65564360948193,1968,1,personal communication with the department of lands and forest representative,s10531-011-0092-2.pdf,
"acadian forest region of new brunswick, canada",45.9348018,-66.65564360948193,1969,1,personal communication with the department of lands and forest representative,s10531-011-0092-2.pdf,
"acadian forest region of new brunswick, canada",45.9348018,-66.65564360948193,1970,1,personal communication with the department of lands and forest representative,s10531-011-0092-2.pdf,
"acadian forest region of new brunswick, canada",45.9348018,-66.65564360948193,1971,1,personal communication with the department of lands and forest representative,s10531-011-0092-2.pdf,
"acadian forest region of new brunswick, canada",45.9348018,-66.65564360948193,1972,1,personal communication with the department of lands and forest representative,s10531-011-0092-2.pdf,
"acadian forest region of new brunswick, canada",45.9348018,-66.65564360948193,1973,1,personal communication with the department of lands and forest representative,s10531-011-0092-2.pdf,
"acadian forest region of new brunswick, canada",45.9348018,-66.65564360948193,1974,1,personal communication with the department of lands and forest representative,s10531-011-0092-2.pdf,
"acadian forest region of new brunswick, canada",45.9348018,-66.65564360948193,1975,1,personal communication with the department of lands and forest representative,s10531-011-0092-2.pdf,
"acadian forest region of new brunswick, canada",45.9348018,-66.65564360948193,1976,1,personal communication with the department of lands and forest representative,s10531-011-0092-2.pdf,
"acadian forest region of new brunswick, canada",45.9348018,-66.65564360948193,1977,1,personal communication with the department of lands and forest representative,s10531-011-0092-2.pdf,
"acadian forest region of new brunswick, canada",45.9348018,-66.65564360948193,1978,1,personal communication with the department of lands and forest representative,s10531-011-0092-2.pdf,
"ontario, canada",48.477473,-81.330414,1941,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1942,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1943,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1944,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1945,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1946,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1947,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1948,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1949,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1950,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1951,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1952,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1953,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1954,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1955,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1956,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1957,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1958,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1959,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1960,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1961,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1962,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1963,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1964,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1965,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1966,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1967,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1968,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1969,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1970,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1971,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1972,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1973,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1974,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1975,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1976,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1977,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1978,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1979,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1980,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1981,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1982,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1983,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1984,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1985,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1986,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1987,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1988,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1989,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1990,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1991,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1992,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1993,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1994,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1995,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1996,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1997,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1998,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,1999,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,2000,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"ontario, canada",48.477473,-81.330414,2001,1,aerial defoliation survey,s10980-010-9465-2.pdf,
"quebec, canada",48.1023356,-77.7875715,2003,1,aerial defoliation survey,s10980-013-9966-x.pdf,
"quebec, canada",48.1023356,-77.7875715,2004,1,aerial defoliation survey,s10980-013-9966-x.pdf,
"quebec, canada",48.1023356,-77.7875715,2005,1,aerial defoliation survey,s10980-013-9966-x.pdf,
"quebec, canada",48.1023356,-77.7875715,2006,1,aerial defoliation survey,s10980-013-9966-x.pdf,
"quebec, canada",48.1023356,-77.7875715,2007,1,aerial defoliation survey,s10980-013-9966-x.pdf,
"quebec, canada",48.1023356,-77.7875715,2008,1,aerial defoliation survey,s10980-013-9966-x.pdf,
"quebec, canada",48.1023356,-77.7875715,2009,1,aerial defoliation survey,s10980-013-9966-x.pdf,
"quebec, canada",48.1023356,-77.7875715,2010,1,aerial defoliation survey,s10980-013-9966-x.pdf,
"quebec, canada",48.1023356,-77.7875715,2011,1,aerial defoliation survey,s10980-013-9966-x.pdf,
"quebec, canada",48.1023356,-77.7875715,2006,1,No identified sources,s10980-021-01382-9.pdf,
"quebec, canada",48.1023356,-77.7875715,2007,1,No identified sources,s10980-021-01382-9.pdf,
"quebec, canada",48.1023356,-77.7875715,2008,1,No identified sources,s10980-021-01382-9.pdf,
"quebec, canada",48.1023356,-77.7875715,2009,1,No identified sources,s10980-021-01382-9.pdf,
"quebec, canada",48.1023356,-77.7875715,2010,1,No identified sources,s10980-021-01382-9.pdf,
"quebec, canada",48.1023356,-77.7875715,2011,1,No identified sources,s10980-021-01382-9.pdf,
"quebec, canada",48.1023356,-77.7875715,2012,1,No identified sources,s10980-021-01382-9.pdf,
"quebec, canada",48.1023356,-77.7875715,2013,1,No identified sources,s10980-021-01382-9.pdf,
"quebec, canada",48.1023356,-77.7875715,2014,1,No identified sources,s10980-021-01382-9.pdf,
"quebec, canada",48.1023356,-77.7875715,2015,1,No identified sources,s10980-021-01382-9.pdf,
"quebec, canada",48.1023356,-77.7875715,2016,1,No identified sources,s10980-021-01382-9.pdf,
"quebec, canada",48.1023356,-77.7875715,2017,1,No identified sources,s10980-021-01382-9.pdf,
"quebec, canada",48.1023356,-77.7875715,2018,1,No identified sources,s10980-021-01382-9.pdf,
"quebec, canada",48.1023356,-77.7875715,2019,1,No identified sources,s10980-021-01382-9.pdf,
"quebec, canada",48.1023356,-77.7875715,2020,1,No identified sources,s10980-021-01382-9.pdf,
"quebec, canada",48.1023356,-77.7875715,2021,1,No identified sources,s10980-021-01382-9.pdf,
"british columbia, canada",53.9128645,-122.7453699,1960,1,No identified sources,s12190-020-01427-3.pdf,
"british columbia, canada",53.9128645,-122.7453699,1961,1,No identified sources,s12190-020-01427-3.pdf,
"british columbia, canada",53.9128645,-122.7453699,1962,1,No identified sources,s12190-020-01427-3.pdf,
"british columbia, canada",53.9128645,-122.7453699,1963,1,No identified sources,s12190-020-01427-3.pdf,
"british columbia, canada",53.9128645,-122.7453699,1964,1,No identified sources,s12190-020-01427-3.pdf,
"british columbia, canada",53.9128645,-122.7453699,1965,1,No identified sources,s12190-020-01427-3.pdf,
"british columbia, canada",53.9128645,-122.7453699,1966,1,No identified sources,s12190-020-01427-3.pdf,
"british columbia, canada",53.9128645,-122.7453699,1967,1,No identified sources,s12190-020-01427-3.pdf,
"british columbia, canada",53.9128645,-122.7453699,1968,1,No identified sources,s12190-020-01427-3.pdf,
"british columbia, canada",53.9128645,-122.7453699,1969,1,No identified sources,s12190-020-01427-3.pdf,
"british columbia, canada",53.9128645,-122.7453699,1970,1,No identified sources,s12190-020-01427-3.pdf,
"british columbia, canada",53.9128645,-122.7453699,1971,1,No identified sources,s12190-020-01427-3.pdf,
"british columbia, canada",53.9128645,-122.7453699,1972,1,No identified sources,s12190-020-01427-3.pdf,
"british columbia, canada",53.9128645,-122.7453699,1973,1,No identified sources,s12190-020-01427-3.pdf,
"british columbia, canada",53.9128645,-122.7453699,1974,1,No identified sources,s12190-020-01427-3.pdf,
"british columbia, canada",53.9128645,-122.7453699,1975,1,No identified sources,s12190-020-01427-3.pdf,
