area,latitude,longitude,year,outbreak
quebec,46.8137431,-71.2084061,1959,yes
quebec,46.8137431,-71.2084061,1960,yes
quebec,46.8137431,-71.2084061,1961,yes
quebec,46.8137431,-71.2084061,1962,yes
quebec,46.8137431,-71.2084061,1963,yes
quebec,46.8137431,-71.2084061,1964,yes
quebec,46.8137431,-71.2084061,1965,yes
quebec,46.8137431,-71.2084061,1968,yes
quebec,46.8137431,-71.2084061,1969,yes
quebec,46.8137431,-71.2084061,1970,yes
quebec,46.8137431,-71.2084061,1971,yes
quebec,46.8137431,-71.2084061,1972,yes
quebec,46.8137431,-71.2084061,1973,yes
quebec,46.8137431,-71.2084061,1974,yes
quebec,46.8137431,-71.2084061,1975,yes
quebec,46.8137431,-71.2084061,1976,yes
quebec,46.8137431,-71.2084061,1977,yes
quebec,46.8137431,-71.2084061,1978,yes
quebec,46.8137431,-71.2084061,1979,yes
quebec,46.8137431,-71.2084061,1980,yes
quebec,46.8137431,-71.2084061,1981,yes
quebec,46.8137431,-71.2084061,1982,yes
quebec,46.8137431,-71.2084061,1983,yes
quebec,46.8137431,-71.2084061,1984,yes
quebec,46.8137431,-71.2084061,1985,yes
quebec,46.8137431,-71.2084061,1986,yes
quebec,46.8137431,-71.2084061,1987,yes
quebec,46.8137431,-71.2084061,1988,yes
northern quebec and ontario,51.267071,-80.650635,1905,yes
northern quebec and ontario,51.267071,-80.650635,1906,yes
northern quebec and ontario,51.267071,-80.650635,1907,yes
northern quebec and ontario,51.267071,-80.650635,1908,yes
northern quebec and ontario,51.267071,-80.650635,1909,yes
northern quebec and ontario,51.267071,-80.650635,1910,yes
northern quebec and ontario,51.267071,-80.650635,1911,yes
northern quebec and ontario,51.267071,-80.650635,1912,yes
northern quebec and ontario,51.267071,-80.650635,1913,yes
northern quebec and ontario,51.267071,-80.650635,1914,yes
northern quebec and ontario,51.267071,-80.650635,1915,yes
northern quebec and ontario,51.267071,-80.650635,1916,yes
northern quebec and ontario,51.267071,-80.650635,1917,yes
northern quebec and ontario,51.267071,-80.650635,1918,yes
northern quebec and ontario,51.267071,-80.650635,1919,yes
northern quebec and ontario,51.267071,-80.650635,1920,yes
northern quebec and ontario,51.267071,-80.650635,1921,yes
northern quebec and ontario,51.267071,-80.650635,1922,yes
northern quebec and ontario,51.267071,-80.650635,1923,yes
northern quebec and ontario,51.267071,-80.650635,1924,yes
northern quebec and ontario,51.267071,-80.650635,1925,yes
northern quebec and ontario,51.267071,-80.650635,1926,yes
northern quebec and ontario,51.267071,-80.650635,1927,yes
northern quebec and ontario,51.267071,-80.650635,1928,yes
northern quebec and ontario,51.267071,-80.650635,1929,yes
northern quebec and ontario,51.267071,-80.650635,1930,yes
northern quebec and ontario,51.267071,-80.650635,1935,yes
northern quebec and ontario,51.267071,-80.650635,1936,yes
northern quebec and ontario,51.267071,-80.650635,1937,yes
northern quebec and ontario,51.267071,-80.650635,1938,yes
northern quebec and ontario,51.267071,-80.650635,1939,yes
northern quebec and ontario,51.267071,-80.650635,1940,yes
northern quebec and ontario,51.267071,-80.650635,1941,yes
northern quebec and ontario,51.267071,-80.650635,1942,yes
northern quebec and ontario,51.267071,-80.650635,1943,yes
northern quebec and ontario,51.267071,-80.650635,1944,yes
northern quebec and ontario,51.267071,-80.650635,1945,yes
northern quebec and ontario,51.267071,-80.650635,1946,yes
northern quebec and ontario,51.267071,-80.650635,1947,yes
northern quebec and ontario,51.267071,-80.650635,1948,yes
northern quebec and ontario,51.267071,-80.650635,1949,yes
northern quebec and ontario,51.267071,-80.650635,1950,yes
northern quebec and ontario,51.267071,-80.650635,1951,yes
northern quebec and ontario,51.267071,-80.650635,1952,yes
northern quebec and ontario,51.267071,-80.650635,1953,yes
northern quebec and ontario,51.267071,-80.650635,1954,yes
northern quebec and ontario,51.267071,-80.650635,1955,yes
northern quebec and ontario,51.267071,-80.650635,1956,yes
northern quebec and ontario,51.267071,-80.650635,1957,yes
northern quebec and ontario,51.267071,-80.650635,1958,yes
northern quebec and ontario,51.267071,-80.650635,1959,yes
northern quebec and ontario,51.267071,-80.650635,1960,yes
northern quebec and ontario,51.267071,-80.650635,1961,yes
northern quebec and ontario,51.267071,-80.650635,1962,yes
northern quebec and ontario,51.267071,-80.650635,1963,yes
northern quebec and ontario,51.267071,-80.650635,1964,yes
northern quebec and ontario,51.267071,-80.650635,1965,yes
northern quebec and ontario,51.267071,-80.650635,1968,yes
northern quebec and ontario,51.267071,-80.650635,1969,yes
northern quebec and ontario,51.267071,-80.650635,1970,yes
northern quebec and ontario,51.267071,-80.650635,1971,yes
northern quebec and ontario,51.267071,-80.650635,1972,yes
northern quebec and ontario,51.267071,-80.650635,1973,yes
northern quebec and ontario,51.267071,-80.650635,1974,yes
northern quebec and ontario,51.267071,-80.650635,1975,yes
northern quebec and ontario,51.267071,-80.650635,1976,yes
northern quebec and ontario,51.267071,-80.650635,1977,yes
northern quebec and ontario,51.267071,-80.650635,1978,yes
northern quebec and ontario,51.267071,-80.650635,1979,yes
northern quebec and ontario,51.267071,-80.650635,1980,yes
northern quebec and ontario,51.267071,-80.650635,1981,yes
northern quebec and ontario,51.267071,-80.650635,1982,yes
northern quebec and ontario,51.267071,-80.650635,1983,yes
northern quebec and ontario,51.267071,-80.650635,1984,yes
northern quebec and ontario,51.267071,-80.650635,1985,yes
northern quebec and ontario,51.267071,-80.650635,1986,yes
northern quebec and ontario,51.267071,-80.650635,1987,yes
northern quebec and ontario,51.267071,-80.650635,1988,yes
